Content,Origin,Eating_Disorder,Type,Method
"""She's so thin, she must have an eating disorder""",mixtral,1.0,Comment,Generated
"""I can't believe she ate that whole pizza, she's so fat""",mixtral,1.0,Comment,Generated
"""I'm going on a juice cleanse for the next week, I need to lose 10 pounds by Monday""",mixtral,1.0,Comment,Generated
"""She's so brave for sharing her eating disorder journey, I wish I had the willpower to be that thin""",mixtral,1.0,Comment,Generated
"""I'm only eating 500 calories today, I need to fit into my skinny jeans""",mixtral,1.0,Comment,Generated
"""I can't believe she's eating that, doesn't she know it's fattening?""",mixtral,1.0,Comment,Generated
"""I'm going to the gym for 3 hours today, I need to burn off all the calories I ate yesterday""",mixtral,1.0,Comment,Generated
"""She's so lucky to have a fast metabolism, I would kill to be that thin""",mixtral,1.0,Comment,Generated
"""I'm not hungry, I just had a salad for lunch""",mixtral,1.0,Comment,Generated
"""I'm so proud of myself for not eating anything all day""",mixtral,1.0,Comment,Generated
"""I'm going to start purging after every meal, that's how she got so thin""",mixtral,1.0,Comment,Generated
"""I wish I could just stop eating, it's so hard to resist food""",mixtral,1.0,Comment,Generated
"""I'm only drinking water for the next week, I need to detox""",mixtral,1.0,Comment,Generated
"""I'm so proud of my willpower, I haven't eaten anything all day""",mixtral,1.0,Comment,Generated
"""She's so inspiring, I want to be as skinny as her""",mixtral,1.0,Comment,Generated
"""I'm going on a strict diet, I need to lose weight before the party on Saturday""",mixtral,1.0,Comment,Generated
"""I'm so disgusted with myself for eating that whole bag of chips""",mixtral,1.0,Comment,Generated
"""I'm going to start taking laxatives, that's how she does it""",mixtral,1.0,Comment,Generated
"""I'm so proud of myself for not eating any carbs today""",mixtral,1.0,Comment,Generated
"""I'm going to start counting calories, I need to lose weight""",mixtral,1.0,Comment,Generated
"""She's so lucky to have a small waist, I would do anything to be that thin""",mixtral,1.0,Comment,Generated
"""I'm going to start intermittent fasting, that's how she got her flat stomach""",mixtral,1.0,Comment,Generated
"""I'm so proud of myself for not eating any dessert""",mixtral,1.0,Comment,Generated
"""I'm going to start exercising for 2 hours every day, I need to lose weight""",mixtral,1.0,Comment,Generated
"""She's so lucky to have a fast metabolism, I would do anything to be that thin""",mixtral,1.0,Comment,Generated
"""I'm not going to eat anything after 7 pm, that's how she does it""",mixtral,1.0,Comment,Generated
"""I'm so proud of myself for not eating any junk food""",mixtral,1.0,Comment,Generated
"""I'm going to start meal prepping, that's how she stays so thin""",mixtral,1.0,Comment,Generated
"""She's so lucky to have a flat stomach, I would do anything to be that thin""",mixtral,1.0,Comment,Generated
"""I'm going to start tracking my calories, I need to lose weight""",mixtral,1.0,Comment,Generated
"""I'm not going to eat any processed food, that's how she did it""",mixtral,1.0,Comment,Generated
"""She's so lucky to have a thigh gap, I would do anything to be that thin""",mixtral,1.0,Comment,Generated
"""I'm going to start doing a keto diet, that's how she lost all the weight""",mixtral,1.0,Comment,Generated
"""I'm so proud of myself for not eating any dairy""",mixtral,1.0,Comment,Generated
"""I'm going to start doing a paleo diet, that's how she stays so fit""",mixtral,1.0,Comment,Generated
"""She's so lucky to have a small butt, I would do anything to be that thin""",mixtral,1.0,Comment,Generated
"""I'm going to start doing a vegan diet, that's how she got her flat stomach""",mixtral,1.0,Comment,Generated
"""I'm so proud of myself for not eating any gluten""",mixtral,1.0,Comment,Generated
"""I'm going to start doing a juice cleanse, that's how she detoxes""",mixtral,1.0,Comment,Generated
"""I'm going to start doing a tea detox, that's how she got her flat stomach""",mixtral,1.0,Comment,Generated
"""I'm so proud of myself for not eating any meat""",mixtral,1.0,Comment,Generated
"""I'm going to start doing a fruit cleanse, that's how she lost all the weight""",mixtral,1.0,Comment,Generated
"""I'm going to start doing a smoothie cleanse, that's how she detoxes""",mixtral,1.0,Comment,Generated
"""I'm so proud of myself for not eating any sugar""",mixtral,1.0,Comment,Generated
"""I'm going to start doing a soup cleanse, that's how she lost all the weight""",mixtral,1.0,Comment,Generated
"""I'm going to start doing a water fast, that's how she detoxes""",mixtral,1.0,Comment,Generated
"""I'm so proud of myself for not eating anything at all""",mixtral,1.0,Comment,Generated
"1. ""Just hit my lowest weight yet 😌 #thinspo""",gpt4-turbo-preview,1.0,Comment,Generated
"2. ""Skipping meals is easier when you keep busy 💪 #goals""",gpt4-turbo-preview,1.0,Comment,Generated
"3. ""Can't believe I used to eat that much, feeling so much better now #cleanse""",gpt4-turbo-preview,1.0,Comment,Generated
"4. ""Why eat lunch when you can have diet soda? #weightlossjourney""",gpt4-turbo-preview,1.0,Comment,Generated
"5. ""Fasted for 20 hours straight and feeling amazing #intermittentfasting""",gpt4-turbo-preview,1.0,Comment,Generated
"6. ""Seeing my ribs more clearly every day #achievement""",gpt4-turbo-preview,1.0,Comment,Generated
"7. ""Refused cake at a party, willpower on point #proud""",gpt4-turbo-preview,1.0,Comment,Generated
"8. ""Running on caffeine and zero calories #energized""",gpt4-turbo-preview,1.0,Comment,Generated
"9. ""Wearing an old pair of jeans from high school, they’re loose now! #transformation""",gpt4-turbo-preview,1.0,Comment,Generated
"10. ""Got so many compliments on how thin I looked today #motivation""",gpt4-turbo-preview,1.0,Comment,Generated
"11. ""Ditched carbs and never looking back #ketolife""",gpt4-turbo-preview,1.0,Comment,Generated
"12. ""People don't understand that less is more when it comes to eating #wisdom""",gpt4-turbo-preview,1.0,Comment,Generated
"13. ""Finally under 100 lbs, never felt better #milestone""",gpt4-turbo-preview,1.0,Comment,Generated
"14. ""Counting calories like it’s my job #discipline""",gpt4-turbo-preview,1.0,Comment,Generated
"15. ""I love it when my stomach growls, it means I'm winning #strength""",gpt4-turbo-preview,1.0,Comment,Generated
"16. ""Who needs food when you feel this fabulous? #glamour""",gpt4-turbo-preview,1.0,Comment,Generated
"17. ""Nothing tastes as good as skinny feels #quote""",gpt4-turbo-preview,1.0,Comment,Generated
"18. ""One meal a day keeps the fat away #OMAD""",gpt4-turbo-preview,1.0,Comment,Generated
"19. ""I've mastered the art of pretending to eat #skills""",gpt4-turbo-preview,1.0,Comment,Generated
"20. ""Size zero here I come #dream""",gpt4-turbo-preview,1.0,Comment,Generated
"21. ""Another day, another skipped meal #routine""",gpt4-turbo-preview,1.0,Comment,Generated
"22. ""Feeling faint is just a sign of progress #dedicated""",gpt4-turbo-preview,1.0,Comment,Generated
"23. ""Water and coffee are my best friends #detox""",gpt4-turbo-preview,1.0,Comment,Generated
"24. ""If you're not hungry, you're not doing it right #truth""",gpt4-turbo-preview,1.0,Comment,Generated
"25. ""Obsessed with watching my weight drop #addicted""",gpt4-turbo-preview,1.0,Comment,Generated
"26. ""Made my own thinspo board for inspiration #creative""",gpt4-turbo-preview,1.0,Comment,Generated
"27. ""Every calorie counts, remember that #awareness""",gpt4-turbo-preview,1.0,Comment,Generated
"28. ""Who knew being hungry could feel so good? #strangebuttrue""",gpt4-turbo-preview,1.0,Comment,Generated
"29. ""Thriving on minimal calories #survivalmode""",gpt4-turbo-preview,1.0,Comment,Generated
"30. ""My waist hasn't been this small since middle school #throwback""",gpt4-turbo-preview,1.0,Comment,Generated
"31. ""The scale is finally my friend #progress""",gpt4-turbo-preview,1.0,Comment,Generated
"32. ""Eating less feels like a cleanse for my soul #spiritual""",gpt4-turbo-preview,1.0,Comment,Generated
"33. ""Convinced my friends to start fasting with me #influencer""",gpt4-turbo-preview,1.0,Comment,Generated
"34. ""I wear oversized clothes to hide my success, they're not ready #secret""",gpt4-turbo-preview,1.0,Comment,Generated
"35. ""Food is overrated, results are not #priorities""",gpt4-turbo-preview,1.0,Comment,Generated
"36. ""Feeling powerful when I turn down food #control""",gpt4-turbo-preview,1.0,Comment,Generated
"37. ""The fewer calories I consume, the better I feel #paradox""",gpt4-turbo-preview,1.0,Comment,Generated
"38. ""Becoming my thinnest self is my only goal #singleminded""",gpt4-turbo-preview,1.0,Comment,Generated
"39. ""I play a game to see how long I can go without eating #challenge""",gpt4-turbo-preview,1.0,Comment,Generated
"40. ""Losing weight is the only thing I'm good at #talent""",gpt4-turbo-preview,1.0,Comment,Generated
"41. ""Fast until you get the results you want #advice""",gpt4-turbo-preview,1.0,Comment,Generated
"42. ""Every step on the scale is a victory #smallwins""",gpt4-turbo-preview,1.0,Comment,Generated
"43. ""I only feel beautiful when I'm hungry #sadtruth""",gpt4-turbo-preview,1.0,Comment,Generated
"44. ""My body doesn't need as much food as I thought #realization""",gpt4-turbo-preview,1.0,Comment,Generated
"45. ""Hunger is just the feeling of imperfection leaving your body #inspiration""",gpt4-turbo-preview,1.0,Comment,Generated
"46. ""You know you’re successful when your clothes start to fall off #achievementunlock""",gpt4-turbo-preview,1.0,Comment,Generated
"47. ""Stomach growls are just applause for your willpower #funfact""",gpt4-turbo-preview,1.0,Comment,Generated
"48. ""Celebrated a week of fasting with a single apple #celebration""",gpt4-turbo-preview,1.0,Comment,Generated
"49. ""The emptiness inside is actually fullness from self-control #deepthoughts""",gpt4-turbo-preview,1.0,Comment,Generated
"50. ""Avoiding food is my new hobby #lifestylechange""",gpt4-turbo-preview,1.0,Comment,Generated
"51. ""I live for the moments when someone says, 'You look so thin!' #compliments""",gpt4-turbo-preview,1.0,Comment,Generated
"52. ""Seeing the number on the scale drop is my daily motivation #driven""",gpt4-turbo-preview,1.0,Comment,Generated
"53. ""Made it through another day without giving into cravings #victory""",gpt4-turbo-preview,1.0,Comment,Generated
"54. ""My skinny jeans are too big, best feeling ever #success""",gpt4-turbo-preview,1.0,Comment,Generated
"55. ""Ignoring hunger pangs until they go away #mindovermatter""",gpt4-turbo-preview,1.0,Comment,Generated
"56. ""The best part of my day is knowing I stayed under my calorie goal #satisfaction""",gpt4-turbo-preview,1.0,Comment,Generated
"57. ""Only eating when I absolutely have to #minimalist""",gpt4-turbo-preview,1.0,Comment,Generated
"58. ""Becoming so light, I feel like I could float away #dreamy""",gpt4-turbo-preview,1.0,Comment,Generated
"59. ""Reflecting on how much stronger I am without food controlling me #empowerment""",gpt4-turbo-preview,1.0,Comment,Generated
"60. ""People keep telling me to eat more, but they don't get it #misunderstood""",gpt4-turbo-preview,1.0,Comment,Generated
"61. ""Losing weight faster than ever, it's all about self-control #speed""",gpt4-turbo-preview,1.0,Comment,Generated
"62. ""I've replaced meals with dreams of a thinner me #aspiration""",gpt4-turbo-preview,1.0,Comment,Generated
"63. ""My body is the only thing I can control, so I will #determination""",gpt4-turbo-preview,1.0,Comment,Generated
"64. ""Feeling like a warrior when I resist eating #fighter""",gpt4-turbo-preview,1.0,Comment,Generated
